2.6593,0.025805
1.5758,1.6687
1.8766,1.1564
2.8216,0.10694
3.0294,1.0291
3.538,2.6117
0.01985,3.4573
4.851,0.83127
3.5621,3.6173
0.11631,0.68461
0.57395,0.021659
2.8581,1.9781
1.7409,2.8173
4.9539,1.3093
1.5469,4.6297
2.0977,1.2466
4.9072,4.4047
0.30405,2.5148
0.35244,4.4008
3.8005,0.22278
3.4294,1.8428
2.0431,0.71285
0.52736,2.1158
0.28945,2.1829
1.424,4.9927
1.4774,1.0357
0.03864,4.5673
2.728,0.31653
3.2527,4.7662
0.48176,0.60205
3.2331,2.5276
0.26649,0.82991
2.0278,2.0745
1.0649,0.46595
3.8796,1.5893
0.5809,0.93531
1.3003,4.1078
2.3168,1.2282
1.1479,1.5292
2.0723,2.5304
0.0088441,0.68579
0.53402,2.2528
0.65426,1.8309
3.8581,4.1505
2.4387,1.3977
1.9732,1.8763
3.8118,4.271
4.7413,4.5121
0.91175,3.4948
3.5411,0.067643
0.30083,0.60148
1.9141,4.2422
3.4085,1.0523
0.91684,1.6615
3.3785,3.3641
0.68267,0.32008
2.3563,0.095036
3.1741,1.6354
4.9823,1.984
4.0632,2.8301
0.32157,0.019768
3.1545,2.4828
2.3647,0.79919
2.9635,4.9846
1.766,1.098
0.79558,2.824
3.358,0.62685
2.9068,1.5127
1.7941,4.5889
4.5929,2.1806
0.073514,4.2882
3.1314,0.66787
0.97035,3.0379
2.2923,2.0889
4.2939,3.4776
4.5721,1.1681
4.5492,1.4815
1.9835,1.9643
4.2714,0.49539
1.9807,0.21343
4.0892,4.5434
1.2146,2.2011
2.0532,3.7351
3.9656,4.9661
3.8423,1.087
1.5857,4.5835
4.024,3.0567
0.94056,1.8087
4.7852,4.0807
4.0742,4.9472
3.7286,4.3235
4.5502,2.4642
1.3655,1.7529
3.4348,3.0554
2.2377,1.2764
3.6055,4.1057
2.0408,4.3352
1.8851,0.40603
2.1939,1.2486
1.9427,3.1621
4.1177,2.6638
3.2925,4.3025
3.6866,1.3526
4.1277,1.1574
0.12413,2.6528
0.18868,2.2524
4.9269,3.7813
0.94155,3.0292
0.80628,0.29924
2.8283,4.2073
0.82883,2.0844
2.7174,0.10418
4.2024,2.994
2.0024,3.5487
3.8632,0.98287
2.5342,0.69025
3.1131,3.2204
0.071873,2.8374
0.43418,0.30978
1.2768,1.0506
4.2927,2.5763
1.7204,2.7128
1.938,1.2551
3.676,3.6909
4.8518,2.5773
0.46513,4.5321
2.7601,1.2323
4.2805,2.2353
0.71197,0.94665
0.82279,1.7122e-06
3.7913,2.5257
4.7275,4.4816
2.2197,4.617
4.9526,2.0233
1.8871,4.1136
1.0738,1.7186
4.8392,0.81226
1.0218,1.256
0.033368,3.5743
3.261,1.9079
3.9947,2.056
4.4975,4.4915
2.444,4.4729
2.5534,1.3571
2.9553,1.3773
1.9108,3.056
1.8556,0.73342
4.2143,2.0161
4.1824,3.3539
4.876,3.2614
1.3038,0.68775
0.69559,2.1013
0.98251,3.9931
4.9709,0.99215
3.9687,3.3315
2.2062,1.0409
2.4817,1.8376
0.3333,3.2811
1.9919,0.82161
4.5369,1.1138
3.1524,3.8742
3.1601,4.8253
4.396,3.1644
2.9624,0.98328
0.73006,1.2534
2.3633,2.8325
0.74003,1.8178
2.9571,1.7903
1.0238,0.2607
0.67094,0.53146
2.3197,1.7304
4.547,3.3617
2.1595,1.3032
0.72015,0.20168
3.9555,0.11655
3.9461,2.8655
2.4327,4.5894
1.9375,3.0768
4.7682,0.32424
4.4277,4.9041
2.0794,1.8579
0.03906,0.34524
0.29334,4.0334
4.7457,0.966
0.55751,1.8872
3.2597,3.9902
4.3956,3.7469
3.3245,1.6836
3.1915,1.6337
1.6822,4.8484
3.9971,0.13499
4.6069,1.6464
3.6848,4.6598
2.2402,0.81232
4.2464,2.4894
0.26583,1.5944
2.8824,3.561
4.6203,3.3958
4.4878,0.25653
2.2745,4.7284
2.8574,3.9606
4.3302,1.5275
2.5743,2.3706
0.78575,3.1092
4.2487,2.838
4.9232,0.94034
1.1058,1.2545
4.8906,1.8194
1.942,3.1003
4.8463,2.3369
2.8162,2.989
0.65164,4.0313
1.8124,0.92906
2.1152,1.7997
3.4953,4.0809
4.2837,4.7572
4.8837,1.0959
4.2791,0.9073
4.1426,2.28
2.3429,1.2164
4.2652,4.5067
2.6595,1.1411
1.213,4.3859
0.8305,0.069042
3.9977,3.1369
3.408,0.24819
0.40041,3.0398
0.51565,4.3549
1.8584,2.455
2.1767,2.8216
2.0444,4.4582
4.8574,3.6855
4.573,1.7405
1.7321,2.6717
1.3636,0.98663
2.0925,2.5275
4.1202,1.0882
2.1668,4.8747
2.5396,1.4108
1.0328,1.6903
2.7578,0.70709
1.9279,3.7391
2.4094,4.4095
2.5137,2.7151
1.9763,2.2131
0.49493,1.5356
3.4315,0.4488
4.2921,4.9221
4.2391,1.3961
2.4288,2.9284
0.26509,0.76186
1.8469,0.38152
4.1479,2.6405
3.4965,3.5922
0.19421,4.9888
2.3521,1.1379
1.2758,0.92788
4.6403,2.2276
3.2631,1.0537
1.7207,2.9058
2.1207,1.1467
4.6597,4.0476
1.078,1.6212
3.3461,4.0368
0.67874,0.77812
2.2727,1.1408
2.3126,0.6697
3.0176,0.57783
0.30977,3.9947
2.0705,0.90511
0.27921,4.0755
1.856,2.6062
4.0915,3.1388
2.5793,2.7993
1.8033,2.1757
0.73788,4.2556
3.2755,4.217
4.4194,1.3184
1.6818,2.3115
0.57561,4.4001
2.627,4.0999
0.87969,3.6651
3.1886,3.1612
4.3076,4.9087
0.91446,0.3506
0.043864,3.383
1.2676,4.0437
2.5787,2.0824
0.98723,1.4402
3.8815,3.8766
2.3436,0.48833
4.7399,0.52797
1.459,2.3706
0.41575,2.4743
4.4364,3.585
3.3695,1.3851
4.6927,0.51674
4.11,3.8549
3.2925,2.8002
2.2753,3.1738
1.0963,4.653
1.5461,0.69115
0.80726,1.6648
2.0281,1.7316
1.1394,1.093
3.3827,2.8593
4.6346,3.9412
2.6064,4.9777
3.5992,2.4977
3.37,1.656
4.1926,4.2633
2.4932,2.5438
3.6184,3.8697
2.8716,2.234
3.9842,2.1903
1.7911,0.5112
2.5093,3.8307
3.507,4.9374
0.51302,0.39942
2.8251,4.8886
0.11652,2.1235
2.3643,0.53254
4.0764,4.7507
3.621,3.9653
1.9497,0.23262
3.374,1.2982
4.9037,0.15738
2.184,2.9543
1.953,0.48649
4.2146,2.865
3.2537,1.9865
3.7458,3.2653
2.4983,4.0245
0.15359,2.1953
0.26177,2.6602
2.2523,2.5134
0.017544,4.761
2.162,1.4931
3.4719,3.3152
4.8849,2.6146
0.32667,1.3884
4.2839,3.4466
0.55478,0.81628
0.11709,2.1459
0.12638,4.8354
2.0694,2.4099
4.7143,2.1703
2.1322,0.94064
4.9179,0.52116
2.3099,2.1293
1.0017,3.2411
4.2696,2.522
0.70027,1.2645
0.11032,1.5973
0.45863,1.1456
0.091348,4.8809
2.5316,1.6508
4.9005,1.376
1.5027,3.3537
2.9965,4.581
3.7381,0.17955
4.2247,3.5318
3.465,0.95434
0.70811,0.88906
3.7184,0.22703
2.0314,2.0172
0.49151,4.1985
4.3042,4.2283
4.7479,1.0698
0.66241,2.528
3.605,4.4189
2.0138,3.2032
2.1284,1.8166
4.3053,0.27269
3.337,0.72623
1.0932,4.5712
2.8785,4.3248
1.1296,3.5954
1.1848,1.3086
2.1628,4.5766
2.6033,0.29039
1.9299,0.32259
3.2997,2.6529
2.6657,0.068689
1.4998,1.5211
0.7551,3.0033
4.8497,3.5843
2.9669,1.4168
4.4401,2.5387
3.6741,1.3567
1.1019,1.4996
1.9089,0.22733
1.2471,4.9178
3.0445,2.8747
1.3713,3.671
1.5748,4.766
2.2975,3.707
3.7078,4.6164
2.0653,0.83394
0.092699,3.1316
1.2651,3.9517
2.9558,0.2536
0.26231,3.2766
3.1545,2.5451
1.8419,2.221
1.5148,3.6661
1.9321,2.2199
1.5404,4.2248
1.9027,1.357
3.6038,4.935
4.8241,1.6996
3.3937,0.5199
2.3651,3.7382
0.02092,4.8143
4.276,2.6554
2.9095,1.4172
2.8061,1.0263
2.0264,2.9691
0.64226,0.15531
2.9382,3.8255
4.3527,1.8845
0.84314,3.4155
0.54125,3.4281
0.95746,4.676
4.0207,1.0717
1.8874,3.8849
0.85031,2.0879
1.3171,3.8079
0.31598,2.7043
3.5151,2.7314
3.707,3.2492
2.4475,4.5307
2.5713,1.5026
2.5702,0.34373
2.5241,3.6291
1.9256,0.4412
2.5734,1.0332
2.8508,0.13634
0.84792,2.6851
1.3025,3.8709
4.8721,0.45437
4.4315,3.8173
0.011755,0.052027
2.801,0.79819
0.092598,4.7158
1.1069,4.0382
2.5005,2.1616
4.6268,3.9553
2.9115,4.0337
3.159,1.7424
1.1905,1.6438
2.6753,3.4825
2.7196,0.56776
1.7758,2.3071
2.3168,3.284
4.4484,4.8368
2.8144,3.4538
2.6062,0.61318
3.388,1.0567
3.3452,3.5204
0.14768,4.2232
2.6106,1.0772
2.8299,2.0211
0.46501,0.047529
4.4536,0.4784
0.18283,3.3225
1.6008,1.165
0.0059288,3.9956
0.79543,0.20801
2.4199,2.3501
1.3772,2.2955
2.051,3.8193
1.5918,0.16386
0.51786,1.3001
2.9932,4.7264
3.7342,0.12946
2.8263,1.226
1.4971,4.5969
1.8479,0.87924
1.96,3.5979
0.70903,1.8171
2.4567,1.5321
3.9386,4.3625
0.47383,4.133
2.3722,2.0601
2.7901,0.74723
0.55732,1.1177
3.3259,2.6872
0.50169,3.2007
1.7592,1.2126
4.1658,4.0548
0.21528,4.5874
2.9222,3.2076
4.2728,1.5054
3.8914,2.1475
2.5754,4.8826
4.1169,1.4983
4.5798,4.2186
0.53703,4.1617
2.0905,1.8703
0.019984,1.5234
0.044702,1.8012
4.833,1.0189
4.5682,0.0031893
3.0132,3.5642
2.802,3.3799
1.6296,4.2165
3.1859,4.2225
4.0872,4.3196
2.3072,0.35357
2.5802,3.8085
0.20723,0.81002
4.5397,3.0328
1.1288,3.6109
2.6707,3.265
0.57035,1.6389
0.87196,4.9369
1.9276,0.45335
0.68776,1.9523
2.2981,2.8391
3.6154,1.4904
4.4343,3.3904
2.5044,3.4201
0.10534,4.1168
0.22812,1.2578
4.5523,1.8598
3.1645,0.017869
2.2522,0.15305
2.8165,1.3937
4.0735,0.89186
4.2602,0.8781
3.6668,2.5666
1.8247,4.0845
2.7137,3.5678
2.9354,4.4832
1.4813,3.0363
1.6401,1.5513
3.9643,1.3396
1.0325,3.2221
1.7938,2.3321
4.0303,4.6526
3.6634,0.34517
1.1658,2.8257
0.94216,1.7284
4.2731,4.734
2.4463,3.366
1.8669,4.0638
4.5303,1.5355
4.7645,2.0985
0.20276,0.65098
1.8549,3.9325
2.3135,0.38131
0.87196,1.1809
0.454,4.0121
4.7611,3.2855
1.7641,3.6221
4.7754,2.9032
4.5564,0.19645
2.0258,1.1068
2.7909,2.9475
2.1815,0.14387
4.6234,0.41402
2.0815,4.4666
0.34563,1.0508
3.2752,2.1693
3.9762,0.86321
3.7503,0.74391
2.7475,1.1911
4.372,3.3382
2.7815,4.2965
2.7135,0.92902
4.8765,4.2444
0.22264,4.7447
2.4992,2.8273
2.9756,0.75018
0.35087,0.86906
0.75908,0.23401
1.28,0.78177
3.992,0.15439
1.0861,1.6523
4.2862,1.2544
3.8543,0.56664
0.26795,1.8813
3.5333,4.1186
4.4532,1.223
2.2433,3.9602
2.7021,0.54355
0.47823,3.5335
3.3668,2.5609
2.8111,3.8289
3.5764,1.5593
4.9534,3.7603
2.5061,0.20599
4.3936,2.5413
0.9845,4.0739
2.8258,0.90504
2.4178,4.8977
2.4341,3.4068
4.3698,4.4471
3.308,4.7211
4.5129,0.99314
4.7179,4.1909
1.1726,4.2012
0.49544,2.8473
4.6094,3.2595
3.6266,3.7873
4.0109,1.6157
2.1513,0.21207
4.9824,3.8795
3.7192,2.5472
2.7028,2.8496
3.9839,0.85025
3.354,1.5859
0.45757,3.4739
1.3477,2.0429
0.97736,1.7831
1.8824,3.2662
0.47743,2.6165
1.4497,1.17
3.566,0.25681
2.9022,1.8204
0.34101,1.4948
2.4641,3.9832
2.6921,3.5297
2.3774,0.99262
2.2645,1.0282
3.4455,2.8153
1.5626,4.6999
1.833,4.385
0.4784,4.8734
3.2715,0.51878
1.8816,0.81218
1.7618,4.7768
3.0017,3.087
1.6623,2.6939
1.5452,2.1337
0.14752,2.6852
4.9929,2.7262
2.9356,1.0735
0.021524,1.3156
4.0275,0.29971
4.3068,1.212
1.5929,4.4352
2.0994,0.24504
0.84918,0.4183
0.019665,4.1621
2.4161,1.6379
1.1257,3.9479
4.1404,4.076
3.2901,3.7842
0.37171,1.5824
0.52036,2.6596
2.8141,1.6582
2.7499,1.6268
2.5416,2.8603
0.53682,2.5506
4.625,2.4581
2.9804,1.811
0.89057,1.6611
4.2471,3.124
1.2213,4.3973
4.7183,0.55151
4.2236,4.4974
1.2959,3.097
1.8227,4.9959
1.1847,1.4168
1.4929,2.0097
0.047298,3.7066
3.6426,0.014625
2.7919,2.5025
1.4939,2.8832
1.7035,0.65562
0.83643,4.8292
2.3999,3.1664
0.55774,1.6177
2.2771,3.565
3.6857,3.9013
0.37439,4.3497
1.8002,2.3221
1.8459,1.567
2.0194,3.6438
4.9094,2.0875
1.5141,2.7599
1.6061,0.34846
2.805,3.1927
1.2619,0.28851
0.69335,2.6409
4.3864,3.2784
0.46877,3.2719
4.2707,3.5996
0.65864,2.9896
1.7567,2.532
1.2618,1.2986
4.287,1.3712
3.3608,4.8434
3.1765,4.5435
4.8067,1.6857
2.42,0.12786
4.584,4.511
4.2352,0.24391
2.0294,0.69476
0.4392,3.6568
0.44769,0.822
2.4703,1.4557
1.7529,4.1155
3.4458,1.9778
3.0056,3.2144
1.6042,1.6594
4.5375,0.85024
1.3602,4.7204
3.9823,0.48255
0.97595,4.6451
2.6978,0.24115
3.279,3.9103
4.542,3.0189
1.9969,2.9848
2.4464,4.7085
0.29384,1.2248
1.732,0.57728
4.1242,1.8615
2.2144,4.504
1.2804,4.5999
3.9993,4.7797
4.2746,1.7834
4.1481,0.62534
3.2545,1.4229
2.3523,3.2561
4.4308,4.8471
1.0163,4.4117
2.1237,2.6042
1.3393,2.1307
1.4894,4.4657
0.6537,4.8321
